com.mysql.jdbc.JDBC4PreparedStatement@b1cc87: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(4, 'Region IV', 30117)
com.mysql.jdbc.JDBC4PreparedStatement@1e58565: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(625, 'NOAA Radiometer SBUV/3 (Solar backscattter ultraviolet instrument/3)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@99ff91: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(279, 'ISRO High-resolution optical imager LISS-IV (Linear imaging self scanner - IV)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@13816e0: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(102, 'DLR Radiometer CHAMP GPS sounder (GPS turborogue space receiver (TRSR))', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@b5ac2c: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(858, 'ROSCOSMOS Spectrometer KGI-4', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@139491b: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(626, 'NOAA Radiometer SOUNDER (SOUNDER)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@15386c2: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(41, 'CNES Lidar DORIS (Doppler orbitography and radio-positioning integrated by satellite)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@3e53cf: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(478, 'JAXA Imaging multi-spectral radiometer (passive microwave) AMSR2 (Advanced microwave scanning radiometer 2)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1bb9829: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(376, 'CNES Multiple direction/polarisation radiometer POLDER II (Polarization and directionality of the Earth\'s reflectance - II)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@10cc9b4: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(289, 'ISRO Optical imager IMG (Imager)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1496e57: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(550, 'NOAA Magnetic field SSM (Special sensor magnetometer)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@eabd2f: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(297, 'JMA Imaging multi-spectral radiometer AHI (Advanced Himawari Imager)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1696452: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(857, 'ROSCOSMOS Spectrometer DOPI', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@779959: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(103, 'DLR Radiometer IGOR (Integrated GPS and Occultation Receiver)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@15e8aa5: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(372, 'NASA Earth radiation budget radiometer NISTAR (NIST advanced radiometer)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@14fa79d: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(221, 'CNES/EUMETSAT Atmospheric temperature and humidity sounder IASI (Infrared atmospheric sounding interferometer)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@17a7de4: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(53, 'CNES Radiometer HRVIR (High-resolution visible and infrared)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1b9ef36: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(794, 'ROSCOSMOS Radiometer MSU-S (Multispectral medium-resolution scanner)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@113108b: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(815, 'ROSCOSMOS Imaging multi-spectral radiometer (passive microwave) MZOAS (Scanning microwave radiometer)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@b64f2e: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(451, 'JAXA Communications DCS (JAXA) (Data collection system (JAXA))', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@5f7d3f: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(685, 'NSAU Radiometer TRASSER', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@13f16b4: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(143, 'ESA Radar ASAR (ASAR)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@2b2057: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(552, 'NOAA Space environment SSIES-2 (Special sensor ionospheric plasma drift/scintillation meter)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1408325: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(716, 'ROSCOSMOS Lidar MK-4M', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@11ce2ad: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(148, 'ESA Radar RA/MWR (Radar altimeter)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@4178d0: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(770, 'ROSCOSMOS Radiometer Klimat (Scanning infrared radiometer)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@cee41f: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(62, 'CNES Altimeter AltiKa (Ka band Radar Altimeter)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@11a772d: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(630, 'NOAA Radiometer VAS (VISSR atmospheric sounder)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@190efc: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(796, 'ROSCOSMOS Radiometer MSU-V (Multispectral high-resolution conical scanner)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@12cfd62: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(395, 'NASA Radiometer Atmospheric corrector (Atmospheric corrector)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@126aaca: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(420, 'NASA Spectrometer AIRS (Atmospheric Infrared sounder)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1a1b2f: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(785, 'ROSCOSMOS Radiometer MR-900 (Scanning telephotometer)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1fbe226: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(907, 'NOAA Radiometer SSM/T-2 (Mission sensor microwave water vapour sounder)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@19811ce: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(795, 'ROSCOSMOS Radiometer MSU-SK (Multispectral medium-resolution conical scanner)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@13c9557: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(600, 'NOAA Radiometer ERBE (Earth\'s radiation budget experiment)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@5606f3: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(278, 'ISRO High-resolution optical imager LISS-III (Linear imaging self scanner - III)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@185c0de: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(400, 'NASA Spectro-radiometer SAGE II (Stratospheric aerosol and gas experiment-II)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@170b819: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(403, 'NASA Spectro-radiometer SAM-II (Stratospheric aerosol measurement - II)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@12b9f14: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(121, 'ESA Communications ERS Comms (Communication package for ERS)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@a99013: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(431, 'NASA Spectrometer TOMS (Total ozone mapping spectrometer)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1220fd1: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(590, 'NOAA Radiometer AVHRR/2 (Advanced very high-resolution radiometer/2)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@666a53: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(580, 'NOAA Radiometer ATOVS (HIRS/3 + AMSU + AVHRR/3) (Advanced TIROS operational vertical sounder)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@910b0b: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(628, 'NOAA Radiometer TM (Thematic mapper)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@af17c7: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(348, 'NASA Earth radiation budget radiometer CERES-2 (Cloud and the Earth\'s radiant energy system)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@19b4fac: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(954, 'CMA Microwave sounding radiometer, crosstrack scanning MWTS-2 (Microwave temperature sounder-2)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@10ab78a: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(793, 'ROSCOSMOS Radiometer MSU-M', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@be0446: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(371, 'NASA Total and profile ozone EPIC (Earth polychromatic imaging camera)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1332109: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(290, 'JMA Communications MTSAT Comms (Communications package for MTSAT)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1b80d9b: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(399, 'NASA Spectro-radiometer SAGE I (Stratospheric aerosol and gas experiment-I)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1c67b54: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(51, 'CNES High resolution optical imager HRG', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@3e1d25: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(182, 'EUMETSAT Communications MSG Comms (Communications package for MSG)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@681db8: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(618, 'NOAA High-resolution optical imager GLM (Geostationary lightning mapper)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@11576d7: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(650, 'NRSCC Radiometer MVIRSR (10 channel) (Multispectral visible and infrared scan radiometer)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@34d75f: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(356, 'NASA Radiometer LIS (Lightning imaging sensor)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@12297d7: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(701, 'ROSCOSMOS Communications BRK', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@e4776b: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(482, 'NASDA High-resolution optical imager AVNIR (Advanced visible and near infrared radiometer)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@da1515: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(288, 'ISRO Scatterometer SCAT (Scatterometer)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1d652: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(334, 'NASA Total and profile ozone BUV (Backscatter ultraviolet instrument)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@c7cadf: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(295, 'JMA Imaging multi-spectral radiometer JAMI (Japanese Advanced Meteorological Imager)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@164804: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(937, 'NRSCC Imaging multi-spectral radiometer (vis/IR) MVIRS (Moderate resolution visible and infrared imaging spectroradiometer)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@6f4652: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(10, 'BNSC Radiometer AATSR (Advanced along track scanning radiometer)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1474fc: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(248, 'INPE Imaging multi-spectral radiometer (vis/IR) OBA (Observador Brasileiro da Amazonia)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@7ae747: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(840, 'ROSCOSMOS Spectro-radiometer SROSMO (Spectroradiometer for ocean monitoring)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@2573a8: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(47, 'CNES Radar altimeter POSEIDON-1 (SSALT1) (Positioning ocean solid Earth ice dynamics orbiting navigator (single frequency solid state radar altimeter))', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@198ee2f: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(255, 'CAST Spectrometer IRMSS (Infrared multispectral scanner)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@11d20d3: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(177, 'ESA Radar Altimeter SIRAL (SAR/Interferometric Radar Altimeter)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@7d3050: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(146, 'ESA Cloud profile and rain radar CPR (Cloud radar)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@352d87: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(303, 'NASA Lidar CALIOP (Cloud-aerosol lidar with orthogonal polarization)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@aae8a: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(830, 'ROSCOSMOS Radiometer RMS (Radiation measurement system)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1032bc9: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(762, 'ROSCOSMOS Radiometer KFA-200 (Photographic camera)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@17a906e: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(545, 'NOAA Communications S&R (NOAA) (Search and rescue)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@eebf17: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(930, 'NOAA Spectrometer EHIC (Energetic heavy ion composition experiment)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@10794d4: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(205, 'EUMETSAT Radiometer MVIRI (METEOSAT visible and infrared imager)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@6af790: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(269, 'ISRO Imaging multi-spectral radiometer (passive microwave) MSMR (Multifrequency scanning microwave radiometer)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@b041b0: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(530, 'Spire GNSS occultation sounder SGNOS-A (Spire global navigation satellite system occultation sounder A)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@12e43f1: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(592, 'NOAA Radiometer AVHRR/4 (Advanced very high-resolution radiometer/4)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@19d4f72: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(551, 'NOAA Magnetic field SSJ/4 (Special sensor precipitating plasma monitor)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1cf243b: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(116, 'DLR Magnetometer CHAMP gravity package (Accelerometer+GPS) (STAR accelerometer)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1faf3f4: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(645, 'NOAA Spectrometer SEM (Space environment monitor)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@e76438: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(757, 'ROSCOSMOS Radiometer IKAR-P (Multispectral microwave scanner)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@177ab84: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(618, 'NOAA High-resolution optical imager GLM (Geostationary lightning mapper)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@186b11c: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(900, 'NOAA Radiometer MAXIE (Magnetospheric atmospheric X-ray imaging experiment)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@44b7f7: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(359, 'NASA Ocean colour instrument SeaWiFS (Sea-viewing wide field-of-view sensor)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@687ae0: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(682, 'NSAU Radiometer RM-08 (Imaging microwave radiometer)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@ebaf12: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(405, 'NASA Atmospheric temperature and humidity sounder GIFTS (Geosynchronous imaging fourier transform spectrometer)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1635aad: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(42, 'CNES Lidar DORIS-NG (Doppler orbitography and radio-positioning integrated by satellite-NG)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@14b03ea: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(856, 'ROSCOSMOS Spectrometer SFM-2 (Spectrometer to measure direct solar radiation)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@493dca: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(776, 'ROSCOSMOS Radiometer MIVZA', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1876e5d: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(470, 'JAXA Imaging microwave radar PALSAR (Phased array type L-band synthetic aperture radar)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1b4cd65: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(314, 'NASA Radar RapidScat (RapidScat scatterometer)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@c3d31c: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(85, 'CSA Radar SAR (CSA) (Synthetic aperture radar (CSA))', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@bd3b2d: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(309, 'NASA Cloud profile and rain radar CPR (Cloudsat) (Cloud profiling radar)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@d713fe: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(775, 'ROSCOSMOS Radiometer MIRAS', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1561437: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(953, 'CMA Microwave sounding radiometer, crosstrack scanning MWHS-2 (Microwave humidity sounder-2)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@b6b2a5: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(627, 'NOAA Radiometer SSU (Stratospheric sounding unit)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@5438e1: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(512, 'NASDA Spectrometer IMG (Inferometric monitor of greenhouse gases)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@9d22fc: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(454, 'NASDA Communications JERS-1 Comms (Communications package for JERS-1)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@96e599: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(393, 'NASA Gravity HAIRS (High accuracy inter-satellite ranging system)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@bb1ead: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(92, 'CSA Limb-scanning sounder ACE-FTS (Atmospheric Chemistry Experiment - Fourier Transform Spectrometer)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@13c66d8: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(145, 'ESA Imaging microwave ASAR (Advanced synthetic aperture radar (wave mode))', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1923ca5: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(933, 'NRSCC Atmospheric temperature and humidity sounder IRAS (Infrared atmospheric sounder)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@dbb83a: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(620, 'NOAA Atmospheric temperature and humidity sounder CrIRS/NP (Cross track infrared sounder/NPOESS)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@3b100c: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(629, 'NOAA Radiometer TOVS (HIRS/2 + MSU + SSU) (TIROS operational vertical sounder)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@9c87c1: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(404, 'NASA Spectro-radiometer IRIS (Infrared interferometer spectrometer)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@79ecf4: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(730, 'ROSCOSMOS Radar Greben (Radar altimeter)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@f84b0a: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(606, 'NOAA Radiometer HIRS/3 (High-resolution infrared sounder/3)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1705316: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(291, 'JMA Communications Himawari Comms (Communications package for Himawari)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@4d6b1a: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(947, 'NOAA Total and profile ozone OMPS (Ozone mapping and profiler suite)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1f94a1f: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(518, 'JAXA Cloud and precipitation radar DPR (Dual-frequency precipitation radar)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@e99d0f: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(488, 'NASDA Radiometer OPS (Optical sensor)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1d318f: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(683, 'NSAU High-resolution optical imager SU-UMS (Stereo radiometer with high resolution)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1790ce9: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(377, 'NASA Earth radiation budget radiometer TIM (Total irradiance monitor)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1603bdc: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(49, 'CNES Radar altimeter POSEIDON-3 (SSALT3) (Advanced microwave radiometer)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1b6a1c4: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(90, 'CSA Radiometer MOPITT (Measurements of pollution in the troposphere)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@3945e2: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(961, 'CMA Imaging multi-spectral radiometer AGRI (Advanced Geosynchronous Radiation Imager)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1b31fd9: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(170, 'ESA Atmospheric chemistry instrument GOME (Global ozone monitoring experiment)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@fe135d: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(622, 'NOAA Radiometer MSS (Multispectral scanning system)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1eb9fde: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(360, 'NASA Earth radiation budget radiometer SUSIM (UARS) (Solar ultraviolet irradiance monitor)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@16528a2: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(514, 'NASDA Space environment SEM (Space environment monitor (NASDA))', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@d3c69c: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(270, 'ISRO Imaging multi-spectral radiometer (vis/IR) VHRR (Very high resolution radiometer)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@b7cd92: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(952, 'NRSCC Total and profile ozone OP (Ozone profiler)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@253af: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(771, 'ROSCOSMOS Radiometer Klimat-2 (Scanning infrared radiometer)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1f327e: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(97, 'CSIRO Radiometer Panchromatic imager', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@14f5a31: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(792, 'ROSCOSMOS Radiometer MSU-E2 (Multispectral high-resolution electronic scanner)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1a271f5: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(179, 'Moderate resolution optical imager OLCI (Ocean and land colour imager)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@19adc2c: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(358, 'NASA Magnetic field, Auroal imagery Scintillation boundary PEM (Particle environment monitor)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@d0a6a3: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(680, 'NSAU High-resolution optical imager MSU-EU (Multi-spectral radiometer with high resolution)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@170119f: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(753, 'ROSCOSMOS Radiometer DELTA-2 (Multispectral microwave scanner)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1c0cb76: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(481, 'JAXA Radiometer AMSR (Advanced microwave scanning Radiometer)', 30218)
com.mysql.jdbc.JDBC4PreparedStatement@1b9da92: INSERT INTO code_flag_lookup (value, meaning, bufr_b_idx) VALUES(151, 'ESA Imaging radar SAR-C (Synthetic Aperture Radar (C-band))', 30218)
